A1: Ladder,B1: mat_wt_1,C1: mat_wt_2,D1: mat_wt_3,E1: mat_ds_1,F1: mat_ds_2,G1: mat_ds_3,H1: mat_s4_1,A2: mat_s4_2,B2: mat_s4_3,C2: mat_d3_1,D2: mat_d3_2,E2: mat_d3_3,F2: mat_s1_1,G2: mat_s1_2,H2: mat_s1_3,A3: mat_d7_1,B3: mat_d7_2,C3: mat_d7_3,D3: Ladder,E3: pro_wt_1,F3: pro_wt_2,G3: pro_wt_3,H3: pro_ds_1,A4: pro_ds_2,B4: pro_ds_3,C4: pro_s4_1,D4: pro_s4_2,E4: pro_s4_3,F4: pro_d3_1,G4: pro_d3_2,H4: pro_d3_3,A5: pro_s1_1,B5: pro_s1_2,C5: pro_s1_3,D5: pro_d7_1,E5: pro_d7_2,F5: pro_d7_3
266.9733,3.928603,10.50053,3.853163,2.10299,2.327674,3.486724,4.481894,2.274896,10.2134,9.080724,0.9797297,1.144096,0.7318063,1.567987,1.212619,4.142137,2.920899,4.726981,338.6938,3.795169,4.305818,1.854256,2.40345,4.013292,2.519635,2.549145,2.462936,7.725637,1.762981,2.490981,0.5160149,2.067528,2.100037,1.578526,1.055879,0.9536951,4.13073
208.0965,3.946591,9.998438,3.977165,2.082664,1.845085,3.387339,4.310486,2.022532,10.1527,9.084072,1.207392,1.039132,1.098549,1.770215,1.023374,3.906046,2.533919,4.472866,280.7694,3.724677,4.250762,1.841178,2.315827,3.955383,2.410567,2.597145,2.504843,7.258753,1.668114,2.413492,0.6092011,2.091269,2.032328,1.712846,1.051451,0.8257114,3.65413
162.0326,3.987586,9.464396,3.872884,2.389696,1.597163,3.344314,4.032351,1.828014,10.09028,8.899942,1.42926,0.8263088,1.088765,1.975287,1.239598,3.733656,2.569328,3.776005,231.469,3.390423,4.084444,1.779911,2.199166,3.880499,2.289386,2.393723,2.550549,7.172675,1.403114,2.257621,0.7515877,2.282852,2.097197,1.903104,0.9040144,0.9441789,3.231678
129.1189,3.912354,8.724529,3.648554,2.385244,1.37033,3.188282,4.249171,1.603529,10.08172,9.022649,1.385486,0.9288585,1.109553,2.176044,1.250293,3.84391,2.646955,3.314198,192.109,3.279861,3.794691,1.720624,2.082207,3.769192,2.084001,2.158876,2.511842,7.064751,1.234199,2.173924,0.7658549,2.386039,2.142076,1.843883,0.8294739,0.9718099,3.123536
104.4793,3.764777,8.131736,3.598489,2.414459,1.262838,3.198144,4.490736,1.333612,9.221364,8.264453,1.124217,0.7023749,0.991726,2.033907,1.182234,4.101585,2.548256,2.565616,161.709,3.104733,3.552822,1.612231,2.022556,3.698422,1.890592,2.046863,2.327481,6.918946,1.327773,2.091085,0.9383472,2.202182,2.236638,1.804192,0.6557128,1.023004,3.092202
86.24123,3.888944,7.71512,3.367971,2.025954,1.387356,3.110683,4.26625,1.363893,8.370657,7.772211,1.042192,0.6623234,0.8429663,1.739925,1.275199,4.299165,2.678233,2.482381,137.5146,3.079101,3.393424,1.611302,1.844743,3.561224,1.864084,2.02292,2.053728,6.620311,1.299014,1.991446,0.8560831,2.024555,2.117221,1.607942,0.6835121,1.047161,3.002281
72.97915,3.841382,7.50228,3.050736,1.681045,1.424608,2.884534,3.973712,0.7550313,8.228209,7.188831,0.8415991,0.4293205,0.6865446,1.39266,1.248284,4.256865,3.060918,2.818027,118.7439,3.056784,3.286187,1.515392,1.721754,3.517235,2.185087,1.906417,1.857091,6.394779,1.185917,2.026865,0.9529881,1.654071,1.940171,1.432165,0.7315965,1.030503,3.011243
64.41645,3.782864,7.26298,2.735005,1.785504,1.34011,2.361186,3.722838,0.4217257,7.748387,6.543503,1.015593,0.1414746,0.6123539,1.058032,1.22092,4.259638,2.967843,3.156616,104.5253,3.028386,3.097897,1.337506,1.646669,3.431926,2.512858,1.657087,1.641678,6.272621,0.9317154,1.962641,0.9272985,1.602624,1.771733,1.27067,0.8313668,0.9774917,2.912042
57.60727,3.533236,7.192889,2.344516,1.729658,1.547503,2.129272,3.432225,0.2750234,7.329007,6.450941,1.127479,0.3467332,0.7062727,1.055088,1.507104,4.093719,2.7367,3.352668,92.8213,2.972449,2.940439,1.265234,1.58513,3.412488,2.674633,1.487326,1.757426,5.9305,0.9866014,1.892927,0.8855215,1.719973,1.639642,1.198221,0.910279,0.8517332,2.781608
52.15259,3.582247,7.165277,2.348294,1.594168,1.69819,1.786357,2.713686,0.17454,7.183642,6.230042,1.046354,0.5487572,0.5370529,0.9981017,1.725626,3.67206,2.545559,3.101505,82.2548,2.758835,2.967396,1.140467,1.645642,3.390722,2.657233,1.237689,2.219929,5.727346,1.140498,1.785325,0.9048724,2.001797,1.7431,1.308324,0.8985328,0.7154108,2.745992
47.67537,3.522405,6.697778,2.516771,1.395115,2.073108,1.513194,2.320618,0.2826519,7.15056,5.94433,0.886143,0.6521084,0.4431076,0.9314978,1.553581,3.353199,2.752078,2.762639,73.28407,2.330213,2.907612,0.8700823,1.767314,3.332652,2.483657,1.195811,2.276323,5.530875,1.092165,1.614384,0.7642787,2.304793,1.703124,1.383252,0.9165238,0.8437127,2.648403
43.87064,3.23705,6.643179,2.726529,1.382598,1.665191,1.645145,1.847454,0.4160464,6.613015,5.629057,0.8158246,0.5163892,0.6209265,0.6066764,1.369529,3.452057,2.487796,2.035173,64.86997,2.04358,2.809931,0.7361963,1.694866,3.225125,2.364694,1.402713,2.363108,5.325168,1.042789,1.194908,0.5444808,2.260482,1.661474,1.439314,0.8144809,0.4505983,2.722718
39.77176,3.119213,6.478763,2.7164,1.380541,1.377099,1.91137,1.41444,0.8275915,6.495614,5.988313,0.8963237,0.5160473,0.7761441,0.2072847,0.8636435,3.06908,2.428043,1.916201,57.58131,1.907924,2.747119,0.8333335,1.539058,3.116107,2.146318,1.204375,2.308313,5.006031,0.9983016,0.8296787,0.3739994,1.988754,1.494297,1.390931,0.8587059,0.2158319,2.831203
36.05504,2.914088,5.985999,2.543278,1.22488,1.582482,2.084892,1.309116,0.758924,6.428586,5.983776,1.048499,0.1249878,0.8159356,0.03539294,0.228903,2.569985,2.518531,2.031171,51.41307,1.813016,2.766782,0.9375722,1.506017,3.106959,2.280388,1.194819,2.157696,4.651579,0.8962021,0.6428064,0.3670835,1.520354,1.392844,1.280227,0.7333174,0.2638647,2.809571
33.41794,2.72216,5.450495,2.286013,1.154377,1.857362,1.988708,1.397813,0.7910371,6.109733,5.550963,1.235089,0.07989317,0.4893267,0.06633857,0.1857718,2.501674,2.261884,2.056348,46.26887,1.795982,2.516222,1.085309,1.516533,2.970225,2.421098,1.027942,1.803906,4.387984,0.8979878,0.5299768,0.3280802,0.9631674,1.190265,1.250223,0.6651989,0.07063697,2.830678
31.06964,2.432143,5.155894,1.730802,1.128995,2.062318,1.982814,1.415467,0.8019707,5.782678,5.585501,0.9427186,0.5163589,0.3344473,0.01865011,0.9364047,2.323428,1.929904,1.976647,41.52948,1.711298,2.276958,1.387062,1.385574,2.812914,2.425318,0.6842269,1.623467,3.926001,0.8883865,0.3411866,0.1655024,0.6584713,1.073088,1.143263,0.5148147,0.03949179,2.863541
28.64979,2.360773,5.000393,1.409909,0.8774875,2.33206,1.978772,1.433811,0.5146734,5.672863,5.160583,0.6936276,0.9863501,0.4034744,0.04977553,1.220902,2.130832,1.51706,2.088224,37.61536,1.619608,2.230799,1.58821,1.090549,2.69714,2.221069,0.249353,1.540364,3.644403,1.038654,0.2211003,0.1122273,0.6470587,1.118605,1.316435,0.2551938,0.04874247,2.941153
26.46024,2.478097,4.951916,1.29531,0.3603148,2.331648,1.583486,1.236913,0.2444078,5.590285,4.62088,0.4754553,0.9679823,0.5872673,0.07612043,1.458359,2.12338,0.9969075,2.138019,35.04309,1.283144,2.194106,1.436904,0.8772991,2.541445,2.06101,0.221599,1.398661,3.471704,0.8956363,0.2116992,0.1361795,0.5735269,1.151245,1.638203,0.09455918,0.3562457,2.900356
24.44663,2.361118,4.73954,1.236135,0.1977414,1.298571,1.29824,1.204038,0.1389347,5.122906,4.507664,0.4924951,0.9276267,1.128835,0.04086523,1.392343,2.552513,0.6330092,1.834059,32.81575,1.171876,2.413341,1.450843,0.8328782,2.400789,1.772165,0.5975718,1.280225,3.365102,0.617213,0.1523351,0.04813952,0.6082582,1.010499,1.775922,0,0.2884092,2.751038
22.57948,2.01155,5.016092,0.9364884,0.1854053,0.3532833,1.214198,1.117481,0.2883883,5.033339,4.598044,0.4565798,0.6909093,0.9691532,0.387682,1.135652,2.508282,0.7348153,1.48085,30.73148,1.070076,2.680343,1.169908,0.6937467,2.417383,1.622547,0.7585427,1.268961,3.271262,0.3314632,0.2127375,0.01074249,0.6617469,0.8527511,1.724533,0.01444474,0.4127526,2.672207
20.57385,1.753132,4.59011,0.6520556,0.09985426,0.02546881,1.159293,1.3045,0.1880017,5.007516,4.47626,0.4805689,0.4064774,0.8706015,0.758792,0.7035574,2.231358,1.056441,1.450039,28.38625,1.128359,3.006895,0.8488658,0.6603863,2.462748,1.602422,0.5539407,1.120013,3.225873,0.323534,0.3095053,0.003819553,0.6678975,0.6855033,1.362047,0.005135906,0.5129995,2.40483
18.8547,1.594419,4.236535,0.6539679,0.1476111,0.2010303,1.123829,1.585548,0.3798624,4.530899,4.033655,0.4536933,0.1598051,0.3162723,1.058579,0.6095802,2.566571,1.332478,0.94834,25.7152,1.162012,2.906758,0.5519601,0.7683821,2.394784,1.581623,0.5005406,1.05059,2.979544,0.5243384,0.5009143,0.06141422,0.3980495,0.3719763,1.165393,0.05310834,0.3702896,2.099876
17.16219,1.378277,3.899882,0.6387824,0.3451342,0.2722155,1.070475,1.656692,0.5383419,3.904773,3.903181,0.1125643,0.02265809,0.03668472,1.242822,0.7624252,2.257906,1.204343,0.8825244,23.39206,1.021771,2.565107,0.3917949,0.8447896,2.29877,1.522533,0.3932351,1.052448,2.770006,0.540837,0.4666783,0.0667721,0.4038608,0.08753622,1.054758,0.2899542,0.09511602,1.864879
15.25033,1.26214,3.593939,0.3664136,0.5190539,0.4972607,1.054657,1.615008,0.3532008,3.699731,3.452725,0.07481971,0.02446953,0.1560874,1.442349,0.6345518,1.792921,1.256707,0.5365995,21.24622,0.8770437,2.208447,0.5521227,0.8531424,2.171343,1.393753,0.1802346,0.8979007,2.839346,0.508019,0.3819623,0.1199858,0.6602411,0,1.141105,0.3108336,0.0256899,1.589657
14.04741,1.097728,3.283542,0.2574193,0.7806377,0.6958405,0.8067417,1.396833,0.2538153,3.50781,3.247689,0.0895818,0.1913506,0.3028605,1.091022,0.4553851,1.425487,0.6879842,0.3261209,19.57565,0.7804322,1.896211,0.6734729,0.8159862,2.060202,1.299004,0.1568226,0.8714662,2.833035,0.395638,0.2594044,0.2008791,0.8117325,0.1165894,1.366319,0.3237346,0.020723,1.370029
12.81306,0.8452147,2.875886,0.291972,1.097575,0.7232616,0.6293464,0.9057058,0.2315711,3.468346,3.237912,0.136982,0.3930381,0.5424038,0.7967552,0.07686746,1.41868,0.2754762,0,18.21578,0.7530605,1.73082,0.7980958,0.8605872,1.931653,1.07044,0.2604414,0.8438297,2.819013,0.2218253,0.06396303,0.2258746,0.7513158,0.3094946,1.591685,0.3330178,0.1016184,1.019977
11.57203,0.3689513,2.803966,0.3211642,1.076741,0.5362806,0.5140343,0.7699091,0.4017026,3.367451,2.963292,0.05881224,0.5115289,0.3645528,0.5029104,0.02975032,1.131227,0.5290592,0.09366045,16.98145,0.7132087,1.720985,0.5844867,0.8667912,1.760558,0.866397,0.5612484,0.6070193,2.723481,0.1170902,0.02573356,0.1261959,0.7413691,0.4244892,1.530561,0.2548101,0.1650197,0.8045781
10.59251,0.2004723,2.530142,0.3177812,1.018115,0.366741,0.4239967,0.4263617,0.4178151,3.17,3.033327,0,0.458466,0.5666556,0.03823097,0,0.8007503,0.3985193,0.5122641,15.579,0.723676,1.993085,0.3679832,0.6822585,1.556631,0.6949499,0.6112508,0.3168646,2.522969,0.03253156,0.001277125,0.03725524,0.5500931,0.4658895,1.425789,0.05971748,0.08907435,0.9050364
9.728322,0.07374416,2.712866,0.4960905,1.046605,0.1802167,0.4862765,0.1663326,0.3063054,2.920024,3.157474,0.06097502,0.2358122,0.3020175,0.06711271,0,0.6835802,0.2757543,0.8326222,14.25172,0.7043552,2.026687,0.06064987,0.3779018,1.464459,0.6025121,0.5245857,0.1396558,2.219533,0.04141939,0.1524698,0.02982046,0.135792,0.3582085,1.429496,0,0.1100931,0.9508968
8.96751,0.2301129,2.928373,0.636561,0.7831493,0.1946969,0.2413505,0.09418987,0.1305287,2.542214,3.295132,0,0.03905548,0.07679553,0.3412614,0.1575377,0.2462689,0.1096229,1.595512,13.09276,0.6723039,1.875479,0.1109108,0.2487166,1.329536,0.6949031,0.4123998,0.1707197,1.897617,0,0.1301912,0,0.06384131,0.1327457,1.277685,0.002481078,0.1409304,0.8647114
8.133994,0.4150633,2.786365,0.416074,0.6482548,0.09561844,0.06095225,0.06880526,0.002244885,2.739934,3.307887,0,0.2215526,0.03321306,0.747251,0.2109181,0.12706,0.1076588,1.251814,11.72835,0.4810864,1.879055,0.4694462,0.1625644,1.185584,0.6939431,0.248671,0.3846162,1.771427,0.004869309,0.2193636,0,0.05859959,0.008936822,1.195645,0.02778807,0.2193924,0.8084424
8.014668,0.5999723,2.397435,0.2496074,0.7454953,0,0.03695647,0.3045452,0.0006230932,2.726548,3.094343,0.1980631,0.7467293,0.02209382,0.5062683,0.4738574,0,0,0.8230133,10.66964,0.2570366,1.806893,0.7231427,0.06145499,1.061359,0.5930277,0.1412089,0.5561852,1.599238,0,0.09705687,0,0.2586686,0,1.20249,0,0.04342598,0.6846266
8.011814,0.4799994,1.963106,0.03721696,0.398676,0,0.06908998,0.1964775,0.1195392,2.948284,2.848993,0.1628905,1.004646,0.2670617,0.4467541,0.3243981,0,0.04026491,0.5232232,10.10535,0.1271723,1.696102,0.9555584,0.2577395,0.937812,0.4287589,0.01226241,0.7955042,1.509795,0.05473223,0.06930414,0,0.3215635,0,1.270824,0,0.004308367,0.5181494
7.705917,0.3513161,1.731674,0.122351,0.04553371,0,0.2499604,0.4688022,0.2888608,2.748215,2.76093,0.006342239,0.9390543,0.5554512,0.2995125,0.1618614,0.167193,0.3018923,0.187211,9.044293,0.07721469,1.830582,1.087423,0.4858676,0.6567237,0.3434646,0.1408253,0.7812595,1.515415,0.5212971,0.1873569,0,0.366802,0,1.220798,0,0.05170041,0.2659505
7.131435,0.2916507,1.650302,0.1894525,0.137361,0,0.3779199,0.3890933,0.3958959,2.526397,3.113128,0,1.090798,1.037159,0.2115784,0,0.00752511,0.2516653,0.03350844,8.354867,0,1.804993,0.9936529,0.6874334,0.6523793,0.3937447,0.2117367,0.6401616,1.623317,0.6040708,0.3825381,0,0.597378,0.02030944,1.155745,0,0,0.3842298
6.830269,0.08611879,2.081484,0.3514626,0.3759338,0,0.5658333,0.1588417,0.3123839,2.903793,3.716945,0.07753833,0.9331555,1.294464,0.5001266,0,0.002171804,0.2338728,0,7.901913,0,1.887722,0.8749972,0.7614596,0.7110891,0.4686669,0.1566475,0.350533,1.662477,0.6068475,0.6577543,0.008800973,0.5959167,0,1.262591,0,0,0.5009418
6.593744,0.001162838,2.579702,0.5781855,0.3817102,0.0822717,0.4419529,0.3360434,0.04531483,3.460237,4.531176,0.006877783,1.368528,1.600658,0.914934,0,0.03477516,0.3521973,0,7.43603,0,1.882201,0.7680984,0.8469954,0.9421932,0.6590464,0.4753964,0.05873276,1.598037,0.7501268,0.6759114,0.168154,0.7344829,0,1.434283,0,0,0.4511917
5.656322,0.0147977,2.67611,0.5764121,0.7828063,0.5412769,0.6159565,0.2259127,0,4.255498,5.405332,0.4039513,2.02712,1.540701,1.488762,0,0.2925547,0.2542212,0,6.876599,0,2.068252,0.8492692,0.7908118,1.047072,0.7577645,0.8145976,0,1.568436,1.068764,0.9619927,0.8225297,0.90196,0.1339054,1.74314,0.1770942,0,0.604101
5.475324,0.1387975,2.563237,0.7806202,1.043524,1.550876,0.9216052,0.4732551,0,5.43859,6.716073,1.306918,3.124412,1.070341,1.91503,0.2665677,0.5391006,0.0965443,0.07586395,6.52226,0,2.409009,0.8644691,0.7520733,1.177831,0.7776309,1.254372,0.2205388,1.420987,1.409672,1.20944,1.499646,1.05802,0.1728256,2.181412,0.8773814,0,0.7690336
5.403849,0.4355929,2.422709,0.5795486,1.211364,3.132414,1.372927,0.7808517,0,6.580145,8.335173,2.155464,4.757953,1.066565,2.589702,1.162483,0.9640673,0,0.696843,6.599007,0,2.786554,1.129582,1.034815,1.149983,0.6480233,1.919822,0.5829998,1.419918,2.256109,1.615849,2.332127,1.37329,0.3587972,2.840317,1.983009,0.1614947,1.007505
4.955361,0.9026985,2.549186,0.5039408,1.705273,4.702661,2.139323,1.151123,0.0688661,7.838105,10.51469,3.111581,6.554482,0.9588079,3.343367,2.195349,1.684774,0,1.351916,5.605058,0,3.415679,1.446266,1.330438,1.02895,0.7331877,2.968693,1.066789,1.616234,3.533194,2.211281,3.477109,1.800147,0.7894998,3.549826,3.490299,0.5862899,1.512357
4.193022,1.218934,2.95046,0.6535904,2.447339,7.012701,2.87393,1.8271,0.6984924,9.820636,13.40123,4.431577,9.211159,1.4604,4.219246,3.518368,2.441571,0.149074,2.560686,4.870435,0.3209559,3.841023,2.076579,1.88905,1.288878,1.158988,4.028549,1.694537,1.786555,4.962328,2.82547,5.159808,2.383401,1.43349,4.28578,5.341654,1.248735,2.456489
3.860953,1.472474,3.385964,1.050529,3.228263,10.32706,3.53466,2.980103,1.179013,12.52007,17.22896,6.27588,12.47287,2.305877,5.504892,5.80627,3.625081,0.9293785,4.550059,4.93722,1.111873,4.721914,3.014167,2.562271,1.477768,1.677287,4.908167,2.078907,1.913665,6.441226,3.43016,7.072652,3.103217,2.305112,5.190363,7.808897,2.272441,3.875918
3.636888,1.602864,3.922868,1.270484,3.761027,14.29697,4.278046,4.333155,1.720261,15.47027,21.50305,8.006348,16.89159,3.374051,7.17332,7.891439,5.292075,2.03763,6.951515,5.049995,1.949586,5.457717,3.899972,3.507215,2.00713,2.298302,5.949234,2.355145,2.168792,8.279969,4.255728,9.42167,3.814983,3.447285,6.359512,10.67187,3.653367,5.268114
2.887067,1.669047,4.38048,1.729746,4.756824,18.95324,5.465262,5.391697,2.28941,18.90968,26.29361,10.50402,22.32888,4.271676,9.329104,11.1797,7.441924,3.026941,9.759282,4.724805,2.969977,6.302505,5.128752,4.619486,2.513616,3.144746,7.261254,2.741673,2.604469,10.50331,5.652095,12.27087,4.40516,4.993722,7.541121,14.45414,5.423226,6.869804
2.99541,1.918921,4.454455,2.312391,5.779683,24.02969,6.577325,6.276161,2.917923,22.5752,31.84246,13.42539,28.7451,5.386585,11.67245,14.99493,9.765621,3.967749,13.01912,4.147315,3.959343,7.812559,6.158325,5.89779,3.318856,3.99691,8.506293,3.297085,3.034221,13.00259,6.844691,15.66495,5.218699,6.753717,8.832889,18.75237,7.788778,8.778598
2.994368,2.608776,4.539616,2.658987,6.720205,29.66161,7.798723,7.627406,4.083519,26.49905,37.71581,16.90583,36.72693,6.906256,14.23609,19.36907,11.99242,5.482982,17.02816,2.799434,5.07105,9.494143,7.441881,7.185002,3.993748,4.874972,10.27761,3.92426,3.689704,15.95811,8.288241,19.39758,6.386353,8.649529,10.5444,23.78139,10.88407,10.63775
2.839423,3.463994,4.738126,3.134603,7.75255,35.49695,9.334244,8.900851,5.370207,31.10518,43.36239,20.89583,45.51324,8.386454,16.97268,24.19863,14.9258,7.568596,21.59152,1.540837,6.44416,11.36402,8.801971,8.543357,4.83137,6.100741,12.52788,4.563759,4.270549,19.45226,9.72642,23.76003,7.576344,10.90672,12.25158,28.92069,14.25995,13.02101
2.105463,4.200094,5.149754,3.504094,8.868551,41.53616,10.87543,10.55244,6.90744,36.15553,48.51241,25.41262,55.24899,10.27905,19.4893,28.70872,17.4926,10.02517,26.57696,0.05458143,8.1271,13.27001,10.49213,10.09806,5.72732,7.487229,15.09589,5.374173,4.632763,23.12722,11.19764,28.47468,8.753412,13.3685,14.07521,33.76541,18.02088,15.71737
0.9538395,4.939006,5.737474,4.390799,9.904345,47.65151,12.49184,12.37401,8.592941,41.93475,52.74356,30.59867,64.06811,12.3817,21.99755,33.62099,20.10241,12.92516,32.54666,0.170433,10.14297,15.62192,12.53193,11.58233,6.67421,8.928532,17.60792,6.216577,5.048164,26.88814,12.36558,32.97177,10.41757,15.95815,15.97314,38.42648,22.33533,18.30166
0.2545739,5.722651,6.173394,4.929692,10.86287,52.72678,14.5697,14.33477,10.28105,47.67338,55.51374,35.60267,73.05787,14.44363,24.73992,37.96695,22.49898,15.81105,38.31253,1.185962,12.5298,17.92385,14.77373,12.97203,7.853435,10.4969,19.75002,7.177321,5.539284,30.24173,13.78978,36.93826,12.19806,18.72594,17.64943,42.29902,26.15966,20.29054
0.1509669,6.024558,6.949743,5.453444,11.99018,56.64193,17.0135,16.28254,11.60148,53.18157,56.92082,40.68898,80.20322,16.18052,27.44369,42.30557,24.56707,18.51508,43.61316,2.047325,14.88753,20.43367,16.93215,14.13618,8.889432,12.26806,21.40059,7.89419,5.893191,32.68926,15.05583,40.10225,13.81738,21.37663,19.10124,45.30007,29.39087,21.73789
0.2495148,6.48838,7.169138,6.062688,12.89088,58.93674,19.50251,17.69915,12.57307,57.94715,56.72801,45.15934,85.61572,17.71945,29.28895,46.11222,25.69876,21.66276,47.91632,2.352232,16.76651,23.10211,18.49789,15.17433,9.994308,13.89853,22.21978,8.426279,6.171358,34.55126,15.97936,41.93254,15.00476,23.75139,20.05854,46.30204,31.83053,22.55078
0.4675586,6.595696,7.275877,6.444866,13.51307,59.04416,21.75591,18.93737,13.07474,61.04225,55.80973,48.65908,89.53874,18.94616,30.64789,48.95339,26.07235,25.25877,50.89124,2.154217,17.95321,25.37889,19.60271,15.69905,10.91049,15.3022,22.18763,8.618963,6.428674,35.52915,16.45917,42.37386,15.98319,25.25851,20.46764,45.5892,33.24426,22.58075
0.8871188,6.263221,7.084531,6.681851,13.58441,56.8455,23.19979,19.57428,13.2217,62.90612,53.83222,50.73528,90.94735,19.88246,31.15719,50.11953,26.08981,28.52831,51.60862,1.88643,18.52088,27.20015,20.14111,15.57636,11.41948,16.44186,21.33933,8.405633,6.292716,35.42084,16.26885,41.37354,16.34081,25.99506,20.21653,42.96815,33.4554,21.79701
1.052205,5.806112,6.78012,6.142485,13.55497,53.22845,23.78588,19.20071,12.91101,62.6105,50.62088,51.48508,90.0202,20.20678,30.44429,49.298,25.10543,31.13006,50.10634,1.006828,18.27417,28.56584,20.19857,14.97171,11.35948,16.82677,19.67756,7.799657,6.063496,34.39594,15.64308,39.0565,16.1116,25.79824,19.25352,38.74623,32.23378,20.55346
0.9188829,5.271612,6.484917,5.83853,13.37471,48.53342,23.45758,18.35045,12.60431,61.04709,46.42561,51.22866,85.91026,20.02274,28.87612,47.45876,23.27718,32.90031,46.76185,0.4885106,17.51582,29.46281,19.75644,13.73524,10.81763,16.54506,17.5464,7.328003,5.750674,32.36186,14.25529,35.76569,15.33503,24.51344,17.82178,33.94346,30.0273,18.69248
0.2858223,4.723023,5.726665,5.19553,13.0238,42.753,22.59439,17.09621,12.03042,57.62107,41.81237,49.86679,80.68118,19.25195,26.54581,44.04474,21.02018,32.87759,42.00553,0.003055647,16.20645,29.34451,18.74959,12.05986,10.03961,15.78267,15.07,6.746241,5.238104,29.62269,12.86016,31.80787,14.29443,22.65467,16.1012,29.09127,26.88465,16.58741
0.8416198,4.214465,5.213006,4.728676,12.15833,36.96061,21.28123,15.38947,10.92531,53.07566,37.09197,48.06039,74.1059,18.15396,23.68317,39.60003,18.82769,31.2414,36.23165,0.3393417,14.70665,28.58449,16.95798,10.20458,8.835967,14.42514,12.6304,5.750311,4.707982,26.05194,10.88238,27.50044,12.91268,20.20756,14.34902,24.68597,23.32344,14.5459
0.9859505,3.536341,4.613603,4.624683,11.26459,31.69791,19.74509,13.64449,9.886966,48.22034,32.96062,45.37308,67.17447,16.26897,20.30227,34.62076,16.64337,28.81929,30.73881,0.387878,13.17754,26.89411,14.81587,8.550149,7.611811,12.69187,10.5037,5.016804,4.153765,22.52932,9.078496,23.40419,10.89766,17.60386,12.50327,20.46398,19.56992,12.29338
1.078903,3.113315,3.709621,4.819607,10.36485,27.22077,17.9527,12.02691,8.69523,42.65997,29.35595,41.71499,60.62627,14.18754,17.07463,29.16339,14.61028,26.00933,25.5339,0.3239902,11.68103,24.71141,12.61408,7.12412,6.692419,10.90879,8.764381,4.340549,3.698662,19.20977,7.410189,19.7234,8.916184,14.64359,10.69501,16.69386,16.1426,10.11079
